date,nav
2022-10-28,2.164927692973485
2022-10-31,2.4014084416133534
2022-11-01,2.393946498266546
2022-11-02,2.4519382982722586
2022-11-03,2.55918610484323
2022-11-04,2.5044743768596804
2022-11-07,2.4983820272705324
2022-11-08,2.499832227267269
2022-11-09,2.411172818487147
2022-11-10,2.463484998835081
2022-11-11,1.9884446231919741
2022-11-14,1.8103518948021458
2022-11-15,1.855007496307269
2022-11-16,1.978208200520392
2022-11-17,1.99690065872597
2022-11-18,2.0279233762849342
2022-11-21,2.0431226412741097
2022-11-22,2.00859189849451
2022-11-23,2.003680223489611
2022-11-24,1.88104113765609
2022-11-25,1.5532310377371645
2022-11-28,1.5711457190659337
2022-11-29,1.3011834837453666
2022-11-30,1.3338092918205608
2022-12-01,1.2952925691673391
2022-12-02,1.3865925675321027
2022-12-05,1.3359044577847266
2022-12-06,1.2890266573077391
2022-12-07,1.3814128509954247
2022-12-08,1.2460304911588351
2022-12-09,1.0975343801322688
2022-12-12,1.1921310042952469
2022-12-13,1.1893451073560757
2022-12-14,1.209173464355901
2022-12-15,1.2235308372328082
2022-12-16,1.1695943277439564
2022-12-19,1.126212372506668
2022-12-20,1.1740276201212339
2022-12-21,1.163443119241604
2022-12-22,1.137728063303893
2022-12-23,1.1175311613882697
2022-12-26,1.188544604798621
2022-12-27,1.183863994258376
2022-12-28,1.1559423629391703
2022-12-29,1.1920896189260544
2022-12-30,1.1996147880024182
2023-01-03,1.2315695311793802
2023-01-04,1.1416505188239658
2023-01-05,1.1228006786629903
2023-01-06,1.1306922761154892
2023-01-09,1.1919863857093627
2023-01-10,1.185492462757254
2023-01-11,1.1492286802276792
2023-01-12,1.189274247016816
2023-01-13,1.178290340269103
2023-01-16,1.2137452981507502
2023-01-17,1.2079031533667866
2023-01-18,1.2486744465146822
2023-01-19,1.2568213154730774
2023-01-20,1.277481222229554
2023-01-30,1.3777286453291535
2023-01-31,1.3512344549591406
2023-02-01,1.398010953451894
2023-02-02,1.4140688608206375
2023-02-03,1.439402477927667
2023-02-06,1.5467635397079462
2023-02-07,1.517988695697486
2023-02-08,1.52101596262493
2023-02-09,1.5128337828050422
2023-02-10,1.523882475042898
2023-02-13,1.5506097507190284
2023-02-14,1.5537182097001923
2023-02-15,1.620144609659812
2023-02-16,1.572645172672517
2023-02-17,1.597802540014475
2023-02-20,1.532839081881799
