factor,ic,ic_abs,ir,monotonicity,ic_win_rate,coverage,n_obs,ic_score,ir_score,mono_score,win_rate_score,coverage_score,composite_score
auto_vol_price_corr_10_processed,-0.0454978467308418,0.0454978467308418,-0.3343623530242272,-0.49999999999999994,0.4499999943750001,1.0,23479,0.38850467824372537,0.5922167274818233,0.4999995000005,0.4499999943750001,1.0,0.5626802505877372
auto_volume_price_corr_auto_10_processed,-0.0454978467308418,0.0454978467308418,-0.3343623530242272,-0.49999999999999994,0.4499999943750001,1.0,23479,0.38850467824372537,0.5922167274818233,0.4999995000005,0.4499999943750001,1.0,0.5626802505877372
auto_vol_price_corr_10_1_processed,-0.0454978467308418,0.0454978467308418,-0.3343623530242272,-0.49999999999999994,0.4499999943750001,1.0,23479,0.38850467824372537,0.5922167274818233,0.4999995000005,0.4499999943750001,1.0,0.5626802505877372
ma_dev_20_processed,0.05231008390871841,0.05231008390871841,-1.1210012762514285,0.9999999999999999,0.29999999625000007,1.0,23479,0.49561441255554317,0.1525559350311526,0.999999000001,0.29999999625000007,1.0,0.557042386334374
auto_quantile_ratio_0.1_20_processed,0.05107626397069878,0.05107626397069878,-0.9767233179267827,0.8999999999999998,0.28749999640625007,1.0,23479,0.47621489338156475,0.23319440792789417,0.8999991000008999,0.28749999640625007,1.0,0.5504771447884822
auto_quantile_ratio_0.1_20_1_processed,0.05107626397069878,0.05107626397069878,-0.9767233179267827,0.8999999999999998,0.28749999640625007,1.0,23479,0.47621489338156475,0.23319440792789417,0.8999991000008999,0.28749999640625007,1.0,0.5504771447884822
auto_std_30_processed,-0.020848038492461963,0.020848038492461963,0.19527581066197267,-0.39999999999999997,0.6374999920312501,1.0,23479,0.0009323811686125681,0.8882370843223868,0.3999996000004,0.6374999920312501,1.0,0.5479172851775174
auto_std_30_1_processed,-0.020848038492461963,0.020848038492461963,0.19527581066197267,-0.39999999999999997,0.6374999920312501,1.0,23479,0.0009323811686125681,0.8882370843223868,0.3999996000004,0.6374999920312501,1.0,0.5479172851775174
auto_volatility_10_1_processed,0.04319604719813345,0.04319604719813345,0.015504397296820684,0.0,0.4874999939062501,1.0,23479,0.35231317023397246,0.7877609449828241,0.0,0.4874999939062501,1.0,0.5081435278901366
auto_volatility_10_processed,0.04319604719813345,0.04319604719813345,0.015504397296820684,0.0,0.4874999939062501,1.0,23479,0.35231317023397246,0.7877609449828241,0.0,0.4874999939062501,1.0,0.5081435278901366
auto_std_ratio_20_processed,0.029685105140695164,0.029685105140695164,0.18085381737471315,0.09999999999999999,0.4999999937500001,1.0,23479,0.13987878542213,0.8801764801364388,0.0999999000001,0.4999999937500001,1.0,0.5000137954521623
auto_std_ratio_20_1_processed,0.029685105140695164,0.029685105140695164,0.18085381737471315,0.09999999999999999,0.4999999937500001,1.0,23479,0.13987878542213,0.8801764801364388,0.0999999000001,0.4999999937500001,1.0,0.5000137954521623
bollinger_band_processed,0.038444431886775,0.038444431886775,-1.0112601775268844,0.7999999999999999,0.4374999945312501,1.0,23479,0.27760287459065375,0.2138913927678465,0.7999992000008,0.4374999945312501,1.0,0.4984984060194726
auto_close_log_return_20_processed,0.023928182699209117,0.023928182699209117,-0.8376216060373127,0.9999999999999999,0.24999999687500005,1.0,23479,0.04936190865162472,0.3109398220877595,0.999999000001,0.24999999687500005,1.0,0.47757523221629605
auto_close_log_return_20_1_processed,0.023928182699209117,0.023928182699209117,-0.8376216060373127,0.9999999999999999,0.24999999687500005,1.0,23479,0.04936190865162472,0.3109398220877595,0.999999000001,0.24999999687500005,1.0,0.47757523221629605
auto_quantile_ratio_0.1_30_1_processed,0.025480261641620632,0.025480261641620632,-1.0120364300257778,0.9999999999999999,0.36249999546875006,1.0,23479,0.07376545756101292,0.2134575370575224,0.999999000001,0.36249999546875006,1.0,0.4761805479751464
auto_quantile_ratio_0.1_30_processed,0.025480261641620632,0.025480261641620632,-1.0120364300257778,0.9999999999999999,0.36249999546875006,1.0,23479,0.07376545756101292,0.2134575370575224,0.999999000001,0.36249999546875006,1.0,0.4761805479751464
auto_close_open_ratio_processed,0.027629223327070726,0.027629223327070726,-0.5069077195381927,0.7,0.22499999718750005,1.0,23479,0.10755387525180474,0.49577930195500286,0.6999993000007,0.22499999718750005,1.0,0.47458315387996686
auto_close_open_ratio_1_processed,0.027629223327070726,0.027629223327070726,-0.5069077195381927,0.7,0.22499999718750005,1.0,23479,0.10755387525180474,0.49577930195500286,0.6999993000007,0.22499999718750005,1.0,0.47458315387996686
macd_hist_processed,0.03676102230306193,0.03676102230306193,-0.81471702950483,0.7999999999999999,0.06249999921875001,1.0,23479,0.2511343960950653,0.32374143153228707,0.7999992000008,0.06249999921875001,1.0,0.46309379678981055
auto_close_ratio_20_processed,0.02384161223095743,0.02384161223095743,-0.8289396508045591,0.8999999999999998,0.27499999656250007,1.0,23479,0.04800074937141036,0.31579225845334624,0.8999991000008999,0.27499999656250007,1.0,0.4621980714407442
auto_close_ratio_20_1_processed,0.02384161223095743,0.02384161223095743,-0.8289396508045591,0.8999999999999998,0.27499999656250007,1.0,23479,0.04800074937141036,0.31579225845334624,0.8999991000008999,0.27499999656250007,1.0,0.4621980714407442
auto_quantile_ratio_0.25_30_processed,0.027525568373615323,0.027525568373615323,-1.0381351953298226,0.8999999999999998,0.36249999546875006,1.0,23479,0.1059240942804715,0.19887066181305116,0.8999991000008999,0.36249999546875006,1.0,0.46057350834387323
auto_quantile_ratio_0.25_30_1_processed,0.027525568373615323,0.027525568373615323,-1.0381351953298226,0.8999999999999998,0.36249999546875006,1.0,23479,0.1059240942804715,0.19887066181305116,0.8999991000008999,0.36249999546875006,1.0,0.46057350834387323
ma_dev_60_processed,0.022742840392672332,0.022742840392672332,-0.7584864908926133,0.49999999999999994,0.7249999909375001,1.0,23479,0.03072460988962147,0.3551692727389633,0.4999995000005,0.7249999909375001,1.0,0.4552233692978712
auto_low_ratio_10_processed,0.029440264106019243,0.029440264106019243,-0.893550355463635,0.8999999999999998,0.12499999843750002,1.0,23479,0.13602911643850504,0.2796806540406557,0.8999991000008999,0.12499999843750002,1.0,0.45267726238559514
auto_low_ratio_10_1_processed,0.029440264106019243,0.029440264106019243,-0.893550355463635,0.8999999999999998,0.12499999843750002,1.0,23479,0.13602911643850504,0.2796806540406557,0.8999991000008999,0.12499999843750002,1.0,0.45267726238559514
auto_open_ratio_10_1_processed,0.022758439185815618,0.022758439185815618,-0.7499281289188915,0.8999999999999998,0.13749999828125004,1.0,23479,0.03096987184183129,0.35995263152829116,0.8999991000008999,0.13749999828125004,1.0,0.44835544558489815
auto_open_ratio_10_processed,0.022758439185815618,0.022758439185815618,-0.7499281289188915,0.8999999999999998,0.13749999828125004,1.0,23479,0.03096987184183129,0.35995263152829116,0.8999991000008999,0.13749999828125004,1.0,0.44835544558489815
auto_open_log_return_10_1_processed,0.022667891145552444,0.022667891145552444,-0.7537626777124088,0.8999999999999998,0.13749999828125004,1.0,23479,0.02954617265435417,0.3578094617569148,0.8999991000008999,0.13749999828125004,1.0,0.4474637283451848
auto_open_log_return_10_processed,0.022667891145552444,0.022667891145552444,-0.7537626777124088,0.8999999999999998,0.13749999828125004,1.0,23479,0.02954617265435417,0.3578094617569148,0.8999991000008999,0.13749999828125004,1.0,0.4474637283451848
auto_price_ma_ratio_20_1_processed,0.03249774012966112,0.03249774012966112,-1.1921726414247582,0.8999999999999998,0.28749999640625007,1.0,23479,0.18410222898669623,0.11277750824859628,0.8999991000008999,0.28749999640625007,1.0,0.44734475376994065
auto_price_ma_ratio_20_processed,0.03249774012966112,0.03249774012966112,-1.1921726414247582,0.8999999999999998,0.28749999640625007,1.0,23479,0.18410222898669623,0.11277750824859628,0.8999991000008999,0.28749999640625007,1.0,0.44734475376994065
body_ratio_processed,0.02078873854459463,0.02078873854459463,0.1910611000929818,0.09999999999999999,0.33749999578125006,1.0,23479,0.0,0.8858814381243693,0.0999999000001,0.33749999578125006,1.0,0.4420953388982999
auto_quantile_ratio_0.25_20_processed,0.029783133540389115,0.029783133540389115,-1.1119155311830096,0.8999999999999998,0.22499999718750005,1.0,23479,0.14142009932123073,0.15763405379547432,0.8999991000008999,0.22499999718750005,1.0,0.43851335785748125
auto_quantile_ratio_0.25_20_1_processed,0.029783133540389115,0.029783133540389115,-1.1119155311830096,0.8999999999999998,0.22499999718750005,1.0,23479,0.14142009932123073,0.15763405379547432,0.8999991000008999,0.22499999718750005,1.0,0.43851335785748125
auto_close_log_return_10_1_processed,0.025365484192089737,0.025365484192089737,-1.04124266957235,0.9999999999999999,0.11249999859375003,1.0,23479,0.07196079606681724,0.1971338616781371,0.999999000001,0.11249999859375003,1.0,0.43414846422550113
auto_close_log_return_10_processed,0.025365484192089737,0.025365484192089737,-1.04124266957235,0.9999999999999999,0.11249999859375003,1.0,23479,0.07196079606681724,0.1971338616781371,0.999999000001,0.11249999859375003,1.0,0.43414846422550113
auto_low_log_return_10_processed,0.029477708764595816,0.029477708764595816,-0.89720897408005,0.7999999999999999,0.12499999843750002,1.0,23479,0.13661786391261804,0.2776358135011504,0.7999992000008,0.12499999843750002,1.0,0.43231325911922713
auto_low_log_return_10_1_processed,0.029477708764595816,0.029477708764595816,-0.89720897408005,0.7999999999999999,0.12499999843750002,1.0,23479,0.13661786391261804,0.2776358135011504,0.7999992000008,0.12499999843750002,1.0,0.43231325911922713
auto_vol_price_corr_5_processed,-0.03437356351202813,0.03437356351202813,-0.34245445174125666,-0.09999999999999999,0.41249999484375005,1.0,23479,0.21359605588305405,0.587693968145275,0.0999999000001,0.41249999484375005,1.0,0.43219748523366475
auto_volume_price_corr_auto_5_processed,-0.03437356351202813,0.03437356351202813,-0.34245445174125666,-0.09999999999999999,0.41249999484375005,1.0,23479,0.21359605588305405,0.587693968145275,0.0999999000001,0.41249999484375005,1.0,0.43219748523366475
auto_vol_price_corr_5_1_processed,-0.03437356351202813,0.03437356351202813,-0.34245445174125666,-0.09999999999999999,0.41249999484375005,1.0,23479,0.21359605588305405,0.587693968145275,0.0999999000001,0.41249999484375005,1.0,0.43219748523366475
auto_body_ratio_auto_processed,0.024404374602118865,0.024404374602118865,0.19580007188912155,0.09999999999999999,0.13749999828125004,1.0,23479,0.056849138891896585,0.8885300994526752,0.0999999000001,0.13749999828125004,1.0,0.4269697893283505
auto_body_ratio_auto_1_processed,0.024404374602118865,0.024404374602118865,0.19580007188912155,0.09999999999999999,0.13749999828125004,1.0,23479,0.056849138891896585,0.8885300994526752,0.0999999000001,0.13749999828125004,1.0,0.4269697893283505
macd_signal_processed,-0.02620195795683971,0.02620195795683971,-0.23303939024411266,-0.09999999999999999,0.4749999940625001,1.0,23479,0.08511278716192211,0.6488472002362061,0.0999999000001,0.4749999940625001,1.0,0.4247399759589271
auto_close_ratio_10_1_processed,0.025358147204720485,0.025358147204720485,-1.0352722614266088,0.8999999999999998,0.11249999859375003,1.0,23479,0.07184543561367242,0.20047078577266525,0.8999991000008999,0.11249999859375003,1.0,0.41495387513582693
auto_close_ratio_10_processed,0.025358147204720485,0.025358147204720485,-1.0352722614266088,0.8999999999999998,0.11249999859375003,1.0,23479,0.07184543561367242,0.20047078577266525,0.8999991000008999,0.11249999859375003,1.0,0.41495387513582693
mom_20_processed,-0.04096524995172954,0.04096524995172954,-0.8347926206968699,-0.3,0.24999999687500005,1.0,23479,0.31723804085623464,0.31252097183751726,0.2999997000003,0.24999999687500005,1.0,0.40493969270474794
obv_processed,-0.026492748387326723,0.026492748387326723,-0.33679488132352514,-0.09999999999999999,0.4249999946875001,1.0,23479,0.08968492476321324,0.5908571617545894,0.0999999000001,0.4249999946875001,1.0,0.40388550083259567
rsi_24_processed,0.04519214995097149,0.04519214995097149,-0.8148745959127048,0.09999999999999999,0.32499999593750006,1.0,23479,0.3836981660779095,0.32365336600475686,0.0999999000001,0.32499999593750006,1.0,0.3955878624113116
auto_price_ema_ratio_60_1_processed,-0.05092295586836338,0.05092295586836338,-1.3939536034214464,-0.39999999999999997,0.12499999843750002,1.0,23479,0.47380440917788463,0.0,0.3999996000004,0.12499999843750002,1.0,0.36720102206017613
auto_price_ema_ratio_60_processed,-0.05092295586836338,0.05092295586836338,-1.3939536034214464,-0.39999999999999997,0.12499999843750002,1.0,23479,0.47380440917788463,0.0,0.3999996000004,0.12499999843750002,1.0,0.36720102206017613
macd_processed,-0.0217294238160094,0.0217294238160094,-0.6073704196644248,-0.3,0.2624999967187501,1.0,23479,0.014790522828461205,0.43962963907279123,0.2999997000003,0.2624999967187501,1.0,0.36297997998318565
log_amount_processed,-0.023902712631155117,0.023902712631155117,-0.4981134520804079,-0.09999999999999999,0.32499999593750006,1.0,23479,0.0489614392975882,0.5006945108079419,0.0999999000001,0.32499999593750006,1.0,0.35616396691702756
auto_low_log_return_5_processed,-0.0370110420308897,0.0370110420308897,-0.9520016034192219,-0.3,0.12499999843750002,1.0,23479,0.25506549037747156,0.24701163495569295,0.2999997000003,0.12499999843750002,1.0,0.35426922109897613
auto_low_log_return_5_1_processed,-0.0370110420308897,0.0370110420308897,-0.9520016034192219,-0.3,0.12499999843750002,1.0,23479,0.25506549037747156,0.24701163495569295,0.2999997000003,0.12499999843750002,1.0,0.35426922109897613
auto_low_ratio_5_1_processed,-0.03687339308231825,0.03687339308231825,-0.9503314967466561,-0.3,0.12499999843750002,1.0,23479,0.2529012171842729,0.2479450751929559,0.2999997000003,0.12499999843750002,1.0,0.3539615128599922
auto_low_ratio_5_processed,-0.03687339308231825,0.03687339308231825,-0.9503314967466561,-0.3,0.12499999843750002,1.0,23479,0.2529012171842729,0.2479450751929559,0.2999997000003,0.12499999843750002,1.0,0.3539615128599922
auto_open_log_return_5_1_processed,-0.04223892049079983,0.04223892049079983,-0.8612374002481274,-0.09999999999999999,0.12499999843750002,1.0,23479,0.3372641364660079,0.2977407055801723,0.0999999000001,0.12499999843750002,1.0,0.34750119027719006
auto_open_log_return_5_processed,-0.04223892049079983,0.04223892049079983,-0.8612374002481274,-0.09999999999999999,0.12499999843750002,1.0,23479,0.3372641364660079,0.2977407055801723,0.0999999000001,0.12499999843750002,1.0,0.34750119027719006
auto_open_ratio_5_processed,-0.04206754441625553,0.04206754441625553,-0.8590543645699602,-0.09999999999999999,0.12499999843750002,1.0,23479,0.33456956707088237,0.2989608272495572,0.0999999000001,0.12499999843750002,1.0,0.3471325783457549
auto_open_ratio_5_1_processed,-0.04206754441625553,0.04206754441625553,-0.8590543645699602,-0.09999999999999999,0.12499999843750002,1.0,23479,0.33456956707088237,0.2989608272495572,0.0999999000001,0.12499999843750002,1.0,0.3471325783457549
auto_high_log_return_5_processed,-0.03992439206911118,0.03992439206911118,-0.9075748273129729,-0.09999999999999999,0.14999999812500003,1.0,23479,0.3008724903986441,0.27184222877981834,0.0999999000001,0.14999999812500003,1.0,0.3356786595133856
auto_high_log_return_5_1_processed,-0.03992439206911118,0.03992439206911118,-0.9075748273129729,-0.09999999999999999,0.14999999812500003,1.0,23479,0.3008724903986441,0.27184222877981834,0.0999999000001,0.14999999812500003,1.0,0.3356786595133856
auto_high_ratio_5_1_processed,-0.03967069738686281,0.03967069738686281,-0.9039716511066527,-0.09999999999999999,0.14999999812500003,1.0,23479,0.2968836143066327,0.27385608197145933,0.0999999000001,0.14999999812500003,1.0,0.335184903788293
auto_high_ratio_5_processed,-0.03967069738686281,0.03967069738686281,-0.9039716511066527,-0.09999999999999999,0.14999999812500003,1.0,23479,0.2968836143066327,0.27385608197145933,0.0999999000001,0.14999999812500003,1.0,0.335184903788293
mom_5_processed,-0.03551946626578948,0.03551946626578948,-0.970966888837387,-0.09999999999999999,0.21249999734375005,1.0,23479,0.2316132411773594,0.23641173687056438,0.0999999000001,0.21249999734375005,1.0,0.31888122411356346
auto_close_log_return_5_1_processed,-0.03457873793779024,0.03457873793779024,-0.9969394164804707,-0.09999999999999999,0.12499999843750002,1.0,23479,0.21682204136434777,0.22189541718648617,0.0999999000001,0.12499999843750002,1.0,0.29842934440335345
auto_close_log_return_5_processed,-0.03457873793779024,0.03457873793779024,-0.9969394164804707,-0.09999999999999999,0.12499999843750002,1.0,23479,0.21682204136434777,0.22189541718648617,0.0999999000001,0.12499999843750002,1.0,0.29842934440335345
auto_close_ratio_5_processed,-0.03434881775148871,0.03434881775148871,-0.993954420166837,-0.09999999999999999,0.11249999859375003,1.0,23479,0.21320697491486212,0.22356376311492107,0.0999999000001,0.11249999859375003,1.0,0.2960676642965283
auto_close_ratio_5_1_processed,-0.03434881775148871,0.03434881775148871,-0.993954420166837,-0.09999999999999999,0.11249999859375003,1.0,23479,0.21320697491486212,0.22356376311492107,0.0999999000001,0.11249999859375003,1.0,0.2960676642965283
