date,total_value,cash
2022-09-20,24051.265314303837,21482.594203798897
2022-09-21,24135.10313545967,21482.594203798897
2022-09-22,24116.390024639924,21482.594203798897
2022-09-23,23951.428657380093,21482.594203798897
2022-09-26,23708.299025903394,21412.32353602194
2022-09-27,23808.739045864782,21258.059448254357
2022-09-28,23650.14541252781,21258.059448254357
2022-09-29,23560.736264940566,21258.059448254357
2022-09-30,23516.382140086593,21258.059448254357
2022-10-10,23463.579170564208,21258.059448254357
2022-10-11,23432.140346922402,21258.059448254357
2022-10-12,23574.870050583104,21258.059448254357
2022-10-13,23609.17593522406,21258.059448254357
2022-10-14,23626.145832986687,21258.059448254357
2022-10-17,23727.33184928911,21104.602859915136
2022-10-18,23712.363637312537,21104.602859915136
2022-10-19,23684.594470568652,21104.602859915136
2022-10-20,23632.505170285865,21104.602859915136
2022-10-21,23601.871635915722,21104.602859915136
2022-10-24,23443.349289175403,21247.023493000564
2022-10-25,23278.671817878603,21101.600335965388
2022-10-26,23414.814150156293,21101.600335965388
2022-10-27,23506.79121816115,21101.600335965388
2022-10-28,23272.616342372672,20929.27195667885
2022-10-31,23317.59321050254,20929.27195667885
2022-11-01,23423.388045278174,20929.27195667885
2022-11-02,23479.61038924042,20929.27195667885
2022-11-03,23402.004078965303,20929.27195667885
2022-11-04,23395.885859355763,20929.27195667885
2022-11-07,23465.01524762852,20929.27195667885
2022-11-08,23504.7199705731,20783.165812324012
2022-11-09,23496.00667602624,20783.165812324012
2022-11-10,23542.496051930044,20783.165812324012
2022-11-11,23572.111968295667,20783.165812324012
2022-11-14,23599.574787525416,20783.165812324012
2022-11-15,23611.354679463366,20783.165812324012
2022-11-16,23388.95846787733,20783.165812324012
2022-11-17,23474.499377794025,20783.165812324012
2022-11-18,23410.954820130188,20783.165812324012
2022-11-21,23385.98613606339,20783.165812324012
2022-11-22,23260.19889194372,20783.165812324012
2022-11-23,23106.263764235326,20783.165812324012
2022-11-24,23138.59141051713,20783.165812324012
2022-11-25,23150.967675947646,20783.165812324012
2022-11-28,23110.727895041397,20783.165812324012
2022-11-29,23098.166345927617,20783.165812324012
2022-11-30,23129.33360215205,20684.521280535933
2022-12-01,23105.593008671683,20684.521280535933
2022-12-02,23213.544616967276,20684.521280535933
2022-12-05,23217.059148844422,20684.521280535933
2022-12-06,23164.60415907481,20684.521280535933
2022-12-07,23104.7714370779,20684.521280535933
2022-12-08,23051.900694379692,20684.521280535933
2022-12-09,23042.688568201724,20684.521280535933
2022-12-12,22946.809729109395,20684.521280535933
2022-12-13,22919.011311646653,20684.521280535933
2022-12-14,22869.037123374434,20684.521280535933
2022-12-15,22838.854548232914,20684.521280535933
2022-12-16,22744.024618881835,20684.521280535933
2022-12-19,22591.16742779205,20543.24268594134
2022-12-20,22491.541062722154,20543.24268594134
2022-12-21,22423.46325161974,20543.24268594134
2022-12-22,22337.44655813374,20543.24268594134
2022-12-23,22150.454879183082,20543.24268594134
2022-12-26,22149.00023024435,20543.24268594134
2022-12-27,22162.668983927615,20543.24268594134
2022-12-28,22076.71653256353,20543.24268594134
2022-12-29,22042.17744245577,20543.24268594134
2022-12-30,21912.058419918867,20543.24268594134
2023-01-03,21972.8581207272,20543.24268594134
2023-01-04,22004.670000784354,20543.24268594134
2023-01-05,21993.649272755552,20543.24268594134
2023-01-06,21933.430346760604,20543.24268594134
2023-01-09,21843.650414614134,20543.24268594134
2023-01-10,21807.826335679347,20444.014556802267
2023-01-11,21761.913068692334,20444.014556802267
2023-01-12,21737.58244947958,20444.014556802267
2023-01-13,21741.442241674456,20444.014556802267
2023-01-16,21759.4188690977,20444.014556802267
2023-01-17,21717.944962526584,20444.014556802267
2023-01-18,21748.950587650306,20444.014556802267
2023-01-19,21787.341706692972,20444.014556802267
2023-01-20,21845.429913992084,20444.014556802267
2023-01-30,21896.5275140131,20444.014556802267
2023-01-31,21892.687918380732,20444.014556802267
2023-02-01,21986.318797271546,20444.014556802267
2023-02-02,21970.848523787532,20444.014556802267
2023-02-03,21991.98101410546,20444.014556802267
2023-02-06,22023.297394848523,20444.014556802267
2023-02-07,22017.686808548864,20518.597354498266
2023-02-08,21950.14332304543,20518.597354498266
2023-02-09,21959.816506561976,20518.597354498266
2023-02-10,21982.277595121363,20518.597354498266
2023-02-13,21990.34676540494,20518.597354498266
2023-02-14,21963.813649777116,20518.597354498266
2023-02-15,21986.769434419,20518.597354498266
2023-02-16,21914.559522944375,20518.597354498266
2023-02-17,21871.064839006718,20387.007386098267
2023-02-20,21859.05288886046,20387.007386098267
2023-02-21,21867.733913468917,20387.007386098267
2023-02-22,21766.23674804411,20387.007386098267
2023-02-23,21729.370731150404,20387.007386098267
2023-02-24,21750.53769416152,20387.007386098267
2023-02-27,21661.76922041569,20387.007386098267
2023-02-28,21667.877963817115,20387.007386098267
2023-03-01,21710.527347560754,20387.007386098267
2023-03-02,21681.64528133221,20387.007386098267
2023-03-03,21648.823398926357,20387.007386098267
2023-03-06,21620.13220757964,20387.007386098267
2023-03-07,21533.4699721443,20387.007386098267
2023-03-08,21556.78805246036,20387.007386098267
2023-03-09,21619.79782450226,20387.007386098267
2023-03-10,21564.50339872888,20387.007386098267
2023-03-13,21534.038916455087,20387.007386098267
2023-03-14,21489.961465060987,20387.007386098267
2023-03-15,21487.602283226657,20387.007386098267
2023-03-16,21460.584580584735,20387.007386098267
2023-03-17,21473.981835440714,20387.007386098267
2023-03-20,21433.37591529481,20387.007386098267
2023-03-21,21437.425602119074,20387.007386098267
2023-03-22,21469.868667033643,20387.007386098267
2023-03-23,21434.56702572193,20387.007386098267
2023-03-24,21451.2632113596,20387.007386098267
2023-03-27,21404.12135843197,20387.007386098267
2023-03-28,21375.188230623393,20387.007386098267
2023-03-29,21328.705340415243,20387.007386098267
2023-03-30,21254.83983727079,20387.007386098267
2023-03-31,21159.19986456202,20387.007386098267
2023-04-03,21184.248401262168,20387.007386098267
2023-04-04,21171.042633198846,20251.947566698265
2023-04-06,21119.229646079955,20251.947566698265
2023-04-07,21160.44994618911,20251.947566698265
2023-04-10,21136.56831021897,20251.947566698265
2023-04-11,21148.90671612295,20251.947566698265
2023-04-12,21200.301649315817,20251.947566698265
2023-04-13,21011.46294990766,20251.947566698265
2023-04-14,21012.456759558547,20251.947566698265
2023-04-17,21006.833465252534,20251.947566698265
2023-04-18,21031.27674743091,20251.947566698265
2023-04-19,21005.168378568625,20251.947566698265
2023-04-20,20991.21066393254,20251.947566698265
2023-04-21,20939.062729466008,20251.947566698265
2023-04-24,20887.285862966884,20251.947566698265
2023-04-25,20874.726964952446,20276.780252198267
2023-04-26,20871.415418377488,20170.63185219827
2023-04-27,20916.543605015835,20170.63185219827
2023-04-28,20774.98482914285,20170.63185219827
2023-05-04,20642.74324394054,20170.63185219827
2023-05-05,20641.522819695863,20170.63185219827
2023-05-08,20640.323062612275,20040.648805840654
2023-05-09,20617.108397889748,20040.648805840654
2023-05-10,20609.345705147938,20040.648805840654
2023-05-11,20580.550240950608,20040.648805840654
2023-05-12,20533.51368884674,20040.648805840654
2023-05-15,20508.9283312629,20040.648805840654
2023-05-16,20470.3292021926,19916.413119040655
2023-05-17,20474.667320019,20025.654966040656
2023-05-18,20488.31664278141,19919.719864240655
2023-05-19,20482.448605436086,19919.719864240655
2023-05-22,20475.233719916534,19919.719864240655
2023-05-23,20475.499619763617,19919.719864240655
2023-05-24,20440.739932023927,19919.719864240655
2023-05-25,20422.57142470256,19919.719864240655
2023-05-26,20416.32500338949,20001.963601584655
2023-05-29,20412.886121906333,19917.600658584655
2023-05-30,20336.963540264223,19917.600658584655
2023-05-31,20343.244490750913,19917.600658584655
2023-06-01,20328.812424079824,19917.600658584655
2023-06-02,20234.772311513225,19794.580671384654
2023-06-05,20241.06666764688,19794.580671384654
2023-06-06,20236.916548202076,19794.580671384654
2023-06-07,20250.860775274832,19722.267101517104
2023-06-08,20181.161782463747,19722.267101517104
2023-06-09,20164.917543035473,19722.267101517104
2023-06-12,20180.540314473936,19722.267101517104
2023-06-13,20219.47275664283,19722.267101517104
2023-06-14,20029.99996116604,19722.267101517104
2023-06-15,20019.117445387103,19722.267101517104
2023-06-16,20032.890416637063,19722.267101517104
2023-06-19,20034.770100397327,19722.267101517104
2023-06-20,20022.38846324181,19601.981820436024
2023-06-21,20028.736090340786,19601.981820436024
2023-06-26,20020.761074883685,19601.981820436024
2023-06-27,20046.724608949487,19601.981820436024
2023-06-28,20013.771580107794,19601.981820436024
2023-06-29,20009.466826270524,19601.981820436024
2023-06-30,20028.643203329597,19601.981820436024
2023-07-03,20056.176778126475,19601.981820436024
2023-07-04,20085.368843263503,19601.981820436024
2023-07-05,20085.4700686431,19601.981820436024
2023-07-06,20097.786356418062,19601.981820436024
2023-07-07,20068.64372045836,19601.981820436024
2023-07-10,20085.797698014776,19601.981820436024
2023-07-11,20080.338702351673,19601.981820436024
2023-07-12,20085.816952330915,19601.981820436024
2023-07-13,20042.640086997224,19601.981820436024
2023-07-14,20068.56705358787,19601.981820436024
2023-07-17,20099.663305735347,19601.981820436024
2023-07-18,20093.318440819367,19601.981820436024
2023-07-19,20073.40192384115,19601.981820436024
2023-07-20,20077.192940264362,19504.181919952152
2023-07-21,20053.13679765808,19504.181919952152
2023-07-24,20044.398654256176,19504.181919952152
2023-07-25,19897.10784530571,19504.181919952152
2023-07-26,19785.792039025,19504.181919952152
2023-07-27,19770.934933258428,19386.388207048927
2023-07-28,19757.432806304783,19386.388207048927
2023-07-31,19768.995665996445,19386.388207048927
2023-08-01,19794.589255367664,19386.388207048927
2023-08-02,19785.74208576074,19386.388207048927
2023-08-03,19790.843443170837,19386.388207048927
2023-08-04,19784.87673749114,19386.388207048927
2023-08-07,19763.78322919662,19386.388207048927
2023-08-08,19766.52578842684,19386.388207048927
2023-08-09,19781.76607991085,19386.388207048927
2023-08-10,19797.168233257005,19386.388207048927
2023-08-11,19788.88992559197,19386.388207048927
2023-08-14,19786.68805807649,19386.388207048927
2023-08-15,19803.428214953223,19386.388207048927
2023-08-16,19818.758754835013,19386.388207048927
2023-08-17,19682.2250960997,19386.388207048927
2023-08-18,19684.368218307205,19386.388207048927
2023-08-21,19653.483190051134,19386.388207048927
2023-08-22,19647.890525371222,19386.388207048927
2023-08-23,19639.894805150474,19386.388207048927
2023-08-24,19635.13329817476,19386.388207048927
2023-08-25,19638.52879159639,19386.388207048927
2023-08-28,19640.93558347277,19386.388207048927
2023-08-29,19636.16194082376,19386.388207048927
2023-08-30,19643.645390978287,19386.388207048927
2023-08-31,19642.82972718138,19386.388207048927
2023-09-01,19648.194329697937,19386.388207048927
2023-09-04,19658.219149565484,19386.388207048927
2023-09-05,19642.165805216697,19386.388207048927
2023-09-06,19628.82721994076,19386.388207048927
2023-09-07,19630.686816585352,19386.388207048927
2023-09-08,19619.856465393295,19386.388207048927
2023-09-11,19614.80792307542,19386.388207048927
2023-09-12,19621.19232426747,19386.388207048927
2023-09-13,19619.438047247604,19386.388207048927
2023-09-14,19618.694056982702,19386.388207048927
2023-09-15,19616.43531168469,19386.388207048927
2023-09-18,19465.148637512502,19386.388207048927
2023-09-19,19465.24251168469,19386.388207048927
2023-09-20,19463.43544766703,19386.388207048927
2023-09-21,19462.700789830385,19386.388207048927
2023-09-22,19463.344498439656,19386.388207048927
2023-09-25,19459.98886930058,19386.388207048927
2023-09-26,19457.03953155224,19386.388207048927
2023-09-27,19453.610061353564,19386.388207048927
2023-09-28,19456.463814112944,19386.388207048927
2023-10-09,19461.0807567178,19386.388207048927
2023-10-10,19461.615762236564,19386.388207048927
2023-10-11,19460.02264413502,19386.388207048927
2023-10-12,19457.501617644954,19386.388207048927
2023-10-13,19455.793836188,19386.388207048927
2023-10-16,19455.46040119263,19268.238081887637
2023-10-17,19446.71884290736,19268.238081887637
2023-10-18,19433.841442886,19268.238081887637
2023-10-19,19422.74462383024,19268.238081887637
2023-10-20,19414.94312539686,19268.238081887637
2023-10-23,19408.333152068477,19151.829090896645
2023-10-24,19427.372488739053,19151.829090896645
2023-10-25,19450.44879186016,19151.829090896645
2023-10-26,19440.391605305093,19151.829090896645
2023-10-27,19433.657713896275,19151.829090896645
2023-10-30,19446.390952714883,19151.829090896645
2023-10-31,19458.67876357766,19151.829090896645
2023-11-01,19453.860742279172,19151.829090896645
2023-11-02,19449.37615299966,19151.829090896645
2023-11-03,19453.048428197522,19151.829090896645
2023-11-06,19472.257435966134,19151.829090896645
2023-11-07,19476.18025095571,19151.829090896645
2023-11-08,19479.94297124196,19151.829090896645
2023-11-09,19498.61057863604,19151.829090896645
2023-11-10,19499.02407077216,19151.829090896645
2023-11-13,19490.56344359585,19151.829090896645
2023-11-14,19471.977841222382,19151.829090896645
2023-11-15,19459.657983627465,19238.489053810554
2023-11-16,19450.419180637426,19126.454941890024
2023-11-17,19445.10497517197,19126.454941890024
2023-11-20,19462.586944349972,19126.454941890024
2023-11-21,19481.702255442415,19126.454941890024
2023-11-22,19466.815635354695,19126.454941890024
2023-11-23,19468.34378664484,19126.454941890024
2023-11-24,19466.26545943491,19126.454941890024
2023-11-27,19460.10946259766,19126.454941890024
2023-11-28,19452.035343084586,19126.454941890024
2023-11-29,19432.614552891755,19126.454941890024
2023-11-30,19418.823939047405,19126.454941890024
2023-12-01,19430.282532576737,19126.454941890024
2023-12-04,19429.95674124759,19126.454941890024
2023-12-05,19413.81966219215,19126.454941890024
2023-12-06,19413.688272898453,19126.454941890024
2023-12-07,19411.979127361545,19126.454941890024
2023-12-08,19395.93137080527,19126.454941890024
2023-12-11,19391.458927980042,19126.454941890024
2023-12-12,19406.590597610262,19126.454941890024
2023-12-13,19400.666393916716,19126.454941890024
2023-12-14,19402.526171627134,19126.454941890024
2023-12-15,19404.45411260507,19126.454941890024
2023-12-18,19386.137771876496,19126.454941890024
2023-12-19,19284.007560799255,19126.454941890024
2023-12-20,19276.185824264332,19126.454941890024
2023-12-21,19275.41395670889,19037.146862419824
2023-12-22,19270.08186876135,19037.146862419824
2023-12-25,19260.015608548994,19037.146862419824
2023-12-26,19254.94859711596,19037.146862419824
2023-12-27,19254.748242724716,19037.146862419824
2023-12-28,19271.56476084378,19037.146862419824
2023-12-29,19278.404469085453,19037.146862419824
2024-01-02,19274.9397322612,19037.146862419824
2024-01-03,19275.987674767905,19037.146862419824
2024-01-04,19273.545537026388,19037.146862419824
2024-01-05,19265.707763734834,19037.146862419824
2024-01-08,19248.274119594214,19037.146862419824
2024-01-09,19248.23254598236,18924.899120361813
2024-01-10,19247.981792384628,18924.899120361813
2024-01-11,19252.864401319297,18924.899120361813
2024-01-12,19197.082107517497,18924.899120361813
2024-01-15,19196.690796265422,18924.899120361813
2024-01-16,19188.07839013384,18840.33465907149
2024-01-17,19158.016070474536,18840.33465907149
2024-01-18,19146.88732653522,18840.33465907149
2024-01-19,19149.06882187727,18840.33465907149
2024-01-22,19121.74116970016,18462.550099338634
2024-01-23,19110.349699522758,18362.006219780622
2024-01-24,19175.142509615915,18362.006219780622
2024-01-25,19115.19215991139,18362.006219780622
2024-01-26,19158.273836009426,18362.006219780622
2024-01-29,19158.794865525233,18362.006219780622
2024-01-30,19094.45883271826,18362.006219780622
2024-01-31,19005.536909066872,18127.581997465408
2024-02-01,18940.418710407335,18270.52569572541
2024-02-02,18882.644338357786,18138.029460325408
2024-02-05,18775.75582428104,16786.330938409545
2024-02-06,18525.63133129285,15709.154219755641
2024-02-07,18124.962139140694,15479.454822590395
2024-02-08,17025.276947670958,14461.06577917193
2024-02-19,16536.088380798225,14171.080848411038
2024-02-20,16618.772835809323,14171.080848411038
2024-02-21,16809.200304284146,14171.080848411038
2024-02-22,16984.40727068522,14171.080848411038
2024-02-23,17053.475934853843,14171.080848411038
2024-02-26,17165.493061555524,14171.080848411038
2024-02-27,17377.62337252907,14171.080848411038
2024-02-28,16859.092070895666,14401.757880549982
2024-02-29,16978.31507337957,14346.708607485465
2024-03-01,17182.172253474215,14346.708607485465
2024-03-04,17108.551555407896,14346.708607485465
2024-03-05,17094.72722207203,14346.708607485465
2024-03-06,17127.610926507776,14346.708607485465
2024-03-07,17010.771999754143,14346.708607485465
2024-03-08,17058.7766794141,14346.708607485465
2024-03-11,17148.64025566902,14346.708607485465
2024-03-12,17257.23484489281,14346.708607485465
2024-03-13,17278.827436936303,14346.708607485465
2024-03-14,17238.314418687456,14346.708607485465
2024-03-15,17261.797758775436,14346.708607485465
2024-03-18,17446.649587334443,14266.163744259658
2024-03-19,17441.305071671777,14266.163744259658
2024-03-20,17538.980080086818,14266.163744259658
2024-03-21,17540.454644846155,14266.163744259658
2024-03-22,17287.099418826147,14266.163744259658
2024-03-25,17097.535398247765,14266.163744259658
2024-03-26,17183.594345300673,14266.163744259658
2024-03-27,16893.42009901837,14326.356420885464
2024-03-28,16999.951132551145,14262.118764433852
2024-03-29,17086.684113090792,14262.118764433852
2024-04-01,17105.572780881448,14181.722496046756
2024-04-02,17116.28680274347,14181.722496046756
2024-04-03,17124.409496869263,14181.722496046756
2024-04-08,16829.48558346088,14181.722496046756
2024-04-09,16861.88929614176,14181.722496046756
2024-04-10,16687.29360459349,14181.722496046756
2024-04-11,16705.69855103448,14181.722496046756
2024-04-12,16609.490071249693,14181.722496046756
2024-04-15,16319.80577843092,14300.475903159044
2024-04-16,15945.461251296836,14166.536894259747
2024-04-17,16074.376462780734,13333.370851509375
2024-04-18,16082.914371141409,13333.370851509375
2024-04-19,16009.900124904272,13333.370851509375
2024-04-22,15949.630473612702,13333.370851509375
2024-04-23,15775.151923292386,13333.370851509375
2024-04-24,15999.141080090547,13333.370851509375
2024-04-25,15951.059022622227,13333.370851509375
2024-04-26,16056.745306461,13333.370851509375
2024-04-29,15905.569511601683,13333.370851509375
2024-04-30,15899.962180420229,13281.376656025504
2024-05-06,15953.164770946401,13281.376656025504
2024-05-07,16007.685141365762,13281.376656025504
2024-05-08,15872.109848072512,13281.376656025504
2024-05-09,15925.873802990543,13281.376656025504
2024-05-10,15844.012276718893,13281.376656025504
2024-05-13,15704.159919399875,13281.376656025504
2024-05-14,15803.70845217784,13281.376656025504
2024-05-15,15751.898969311958,13281.376656025504
2024-05-16,15883.120269047955,13281.376656025504
2024-05-17,15945.588728909459,13281.376656025504
2024-05-20,16050.487118649435,13281.376656025504
2024-05-21,15843.927895134591,13281.376656025504
2024-05-22,15897.318107938627,13281.376656025504
2024-05-23,15767.738858225783,13281.376656025504
2024-05-24,15706.032507683383,13281.376656025504
2024-05-27,15658.710935909427,13281.376656025504
2024-05-28,15607.30613026765,13281.376656025504
2024-05-29,15647.838262353634,13281.376656025504
2024-05-30,15568.34980327559,13281.376656025504
2024-05-31,15309.46180327869,13281.376656025504
2024-06-03,15194.606489638425,13198.637108728208
2024-06-04,15096.146284995153,13131.369948083047
2024-06-05,14968.059769415264,13131.369948083047
2024-06-06,14801.38712035782,13184.695445786274
2024-06-07,14789.603532106583,13098.615424818532
2024-06-11,14948.305009699248,13098.615424818532
2024-06-12,15067.59518448311,13098.615424818532
2024-06-13,15062.389371317553,13098.615424818532
2024-06-14,15125.313660368374,13098.615424818532
2024-06-17,15058.459283454913,13024.682712190546
2024-06-18,15050.408392220877,13024.682712190546
2024-06-19,15114.980141812299,12946.863652919023
2024-06-20,14901.14391513277,12946.863652919023
2024-06-21,14903.612603130328,12829.237049706817
2024-06-24,14763.659445980307,12976.50718957682
2024-06-25,14716.852598021947,12765.137842292608
2024-06-26,14751.87626636084,12765.137842292608
2024-06-27,14661.978540238915,12688.153081200458
2024-06-28,14593.58275788788,12688.153081200458
2024-07-01,14612.980882469212,12688.153081200458
2024-07-02,14721.90986072224,12616.189150750632
2024-07-03,14635.012935707226,12616.189150750632
2024-07-04,14469.206176321262,12678.204916634502
2024-07-05,14505.719193366662,12611.45837631192
2024-07-08,14418.599403859713,12611.45837631192
2024-07-09,14417.272013057564,12611.45837631192
2024-07-10,14415.35394314472,12536.824953606945
2024-07-11,14343.917996332188,12536.824953606945
2024-07-12,14327.835853902112,12402.500824973169
2024-07-15,14290.982919681755,12402.500824973169
2024-07-16,14294.933197490118,12402.500824973169
2024-07-17,14140.88098090998,12402.500824973169
2024-07-18,14044.730780340726,12402.500824973169
2024-07-19,14049.209861647141,12402.500824973169
2024-07-22,14059.117382334758,12402.500824973169
2024-07-23,14012.060903599919,12347.598130092623
2024-07-24,13870.999334350583,12347.598130092623
2024-07-25,13873.381895606179,12281.33655159433
2024-07-26,13909.051295891137,12281.33655159433
2024-07-29,13920.279702960925,12281.33655159433
2024-07-30,13948.340681227715,12281.33655159433
2024-07-31,14065.009090654245,12281.33655159433
2024-08-01,14011.897209619727,12281.33655159433
2024-08-02,13942.79293584462,12222.189296639375
2024-08-05,13758.911215525559,12222.189296639375
2024-08-06,13729.771135793584,12170.037892123246
2024-08-07,13725.650729679215,12108.47887192457
2024-08-08,13649.341083142823,12108.47887192457
2024-08-09,13679.863313755366,12042.943557059705
2024-08-12,13603.193005351026,12042.943557059705
2024-08-13,13490.372591843157,11981.90230480164
2024-08-14,13482.793181905943,11981.90230480164
2024-08-15,13511.404700285731,11981.90230480164
2024-08-16,13529.239510361782,11981.90230480164
2024-08-19,13167.601071178897,11981.90230480164
2024-08-20,13082.258805997786,11981.90230480164
2024-08-21,13055.028464874647,11981.90230480164
2024-08-22,12979.080893335286,11908.80291180935
2024-08-23,12962.832537302615,11908.80291180935
2024-08-26,12985.845874551009,11908.80291180935
2024-08-27,12930.831573902648,11908.80291180935
2024-08-28,12923.465996989855,11908.80291180935
2024-08-29,12944.355102422887,11908.80291180935
2024-08-30,12921.799626492448,11908.80291180935
2024-09-02,12826.181817197004,11908.80291180935
2024-09-03,12827.340071297116,11908.80291180935
2024-09-04,12792.870990510817,11908.80291180935
2024-09-05,12800.787142354731,11908.80291180935
2024-09-06,12761.563445023588,11908.80291180935
2024-09-09,12752.501360800139,11908.80291180935
2024-09-10,12754.0256953131,11908.80291180935
2024-09-11,12738.498096672301,11836.585927278962
2024-09-12,12716.311212647117,11774.662324719235
2024-09-13,12688.318663246537,11774.662324719235
2024-09-18,12655.346164530727,11704.177971432038
2024-09-19,12700.642332247713,11704.177971432038
2024-09-20,12697.831509464499,11704.177971432038
2024-09-23,12690.959883687412,11704.177971432038
2024-09-24,12700.539787598835,11704.177971432038
2024-09-25,12768.40732301762,11704.177971432038
2024-09-26,12668.028308003148,11633.034920662807
2024-09-27,12707.089120602664,11633.034920662807
2024-09-30,11863.71165434826,4328.862152596468
2024-10-08,8427.665758577092,4252.319159881236
2024-10-09,8497.815913991442,4392.971235201626
2024-10-10,8358.642412864952,4392.971235201626
2024-10-11,8336.913815289587,4392.971235201626
2024-10-14,8465.731113809059,4392.971235201626
2024-10-15,8491.94389773782,4392.971235201626
2024-10-16,8768.620342057098,4392.971235201626
2024-10-17,9063.193417370907,4392.971235201626
2024-10-18,9057.678059451513,4392.971235201626
2024-10-21,8933.331306170392,4392.971235201626
2024-10-22,8724.658272286331,4392.971235201626
2024-10-23,8849.122444031136,4392.971235201626
2024-10-24,9283.612212421507,4392.971235201626
2024-10-25,9982.174293886299,4392.971235201626
2024-10-28,10079.355317310108,4392.971235201626
2024-10-29,9754.769261647269,4392.971235201626
2024-10-30,9556.812676892414,4392.971235201626
2024-10-31,9388.992091332926,4392.971235201626
2024-11-01,8836.605576205795,4392.971235201626
2024-11-04,8838.77145341854,4392.971235201626
2024-11-05,9156.203084573996,4392.971235201626
2024-11-06,9018.056774664472,4392.971235201626
2024-11-07,9510.751455850323,4392.971235201626
2024-11-08,9756.145604368008,4392.971235201626
2024-11-11,4495.885012979404,4392.971235201626
2024-11-12,4505.992602722993,4392.971235201626
2024-11-13,4493.660465970856,4392.971235201626
2024-11-14,4496.03438904778,4392.971235201626
2024-11-15,4483.852773663164,4392.971235201626
2024-11-18,4478.968564261455,4392.971235201626
2024-11-19,4477.759953150344,4392.971235201626
2024-11-20,4483.079675372566,4392.971235201626
2024-11-21,4482.1564659708565,4392.971235201626
2024-11-22,4479.26644887684,4392.971235201626
2024-11-25,4478.525696740087,4392.971235201626
2024-11-26,4480.861235201626,4392.971235201626
2024-11-27,4488.464004432395,4392.971235201626
2024-11-28,4489.175542893933,4392.971235201626
2024-11-29,4488.778414688805,4392.971235201626
2024-12-02,4491.78894887684,4392.971235201626
2024-12-03,4488.959397594788,4392.971235201626
2024-12-04,4481.3966027229935,4392.971235201626
2024-12-05,4392.971235201626,4392.971235201626
2024-12-06,4392.971235201626,4392.971235201626
2024-12-09,4392.971235201626,4392.971235201626
2024-12-10,4392.971235201626,4392.971235201626
2024-12-11,4392.971235201626,4392.971235201626
2024-12-12,4392.971235201626,4392.971235201626
2024-12-13,4392.971235201626,4392.971235201626
2024-12-16,4392.971235201626,4392.971235201626
2024-12-17,4392.971235201626,4392.971235201626
2024-12-18,4392.971235201626,4392.971235201626
2024-12-19,4392.971235201626,4392.971235201626
2024-12-20,4392.971235201626,4392.971235201626
2024-12-23,4392.971235201626,4392.971235201626
2024-12-24,4392.971235201626,4392.971235201626
2024-12-25,4392.971235201626,4392.971235201626
2024-12-26,4392.971235201626,4392.971235201626
2024-12-27,4392.971235201626,4392.971235201626
2024-12-30,4392.971235201626,4392.971235201626
2024-12-31,4392.971235201626,4392.971235201626
2025-01-02,4392.971235201626,4392.971235201626
2025-01-03,4392.971235201626,4392.971235201626
2025-01-06,4392.971235201626,4392.971235201626
2025-01-07,4392.971235201626,4392.971235201626
2025-01-08,4392.971235201626,4392.971235201626
2025-01-09,4392.971235201626,4392.971235201626
2025-01-10,4392.971235201626,4392.971235201626
2025-01-13,4392.971235201626,4392.971235201626
2025-01-14,4392.971235201626,4392.971235201626
2025-01-15,4392.971235201626,4392.971235201626
2025-01-16,4392.971235201626,4392.971235201626
2025-01-17,4392.971235201626,4392.971235201626
2025-01-20,4392.971235201626,4392.971235201626
2025-01-21,4392.971235201626,4392.971235201626
2025-01-22,4392.971235201626,4392.971235201626
2025-01-23,4392.971235201626,4392.971235201626
2025-01-24,4392.971235201626,4392.971235201626
2025-01-27,4392.971235201626,4392.971235201626
2025-02-05,4392.971235201626,4392.971235201626
2025-02-06,4392.971235201626,4392.971235201626
2025-02-07,4392.971235201626,4392.971235201626
2025-02-10,4392.971235201626,4392.971235201626
2025-02-11,4392.971235201626,4392.971235201626
2025-02-12,4392.971235201626,4392.971235201626
2025-02-13,4392.971235201626,4392.971235201626
2025-02-14,4392.971235201626,4392.971235201626
2025-02-17,4392.971235201626,4392.971235201626
2025-02-18,4392.971235201626,4392.971235201626
2025-02-19,4392.971235201626,4392.971235201626
2025-02-20,4392.971235201626,4392.971235201626
2025-02-21,4392.971235201626,4392.971235201626
2025-02-24,4392.971235201626,4392.971235201626
2025-02-25,4392.971235201626,4392.971235201626
2025-02-26,4392.971235201626,4392.971235201626
2025-02-27,4392.971235201626,4392.971235201626
2025-02-28,4392.971235201626,4392.971235201626
2025-03-03,4392.971235201626,4392.971235201626
2025-03-04,4392.971235201626,4392.971235201626
2025-03-05,4392.971235201626,4392.971235201626
2025-03-06,4392.971235201626,4392.971235201626
2025-03-07,4392.971235201626,4392.971235201626
2025-03-10,4392.971235201626,4392.971235201626
2025-03-11,4392.971235201626,4392.971235201626
2025-03-12,4392.971235201626,4392.971235201626
2025-03-13,4392.971235201626,4392.971235201626
2025-03-14,4392.971235201626,4392.971235201626
2025-03-17,4392.971235201626,4392.971235201626
2025-03-18,4392.971235201626,4392.971235201626
2025-03-19,4392.971235201626,4392.971235201626
2025-03-20,4392.971235201626,4392.971235201626
2025-03-21,4392.971235201626,4392.971235201626
2025-03-24,4392.971235201626,4392.971235201626
2025-03-25,4392.971235201626,4392.971235201626
2025-03-26,4392.971235201626,4392.971235201626
2025-03-27,4392.971235201626,4392.971235201626
