date,portfolio_nav,benchmark_nav
2023-11-17,19783.27977785379,4.146941031941031
2023-11-20,19800.761747031793,4.1113298525798525
2023-11-21,19819.877058124235,4.363832923832924
2023-11-22,19804.990438036515,4.305454545454546
2023-11-23,19806.51858932666,4.54879914004914
2023-11-24,19804.440262116732,4.511498771498771
2023-11-27,19798.28426527948,4.276412776412777
2023-11-28,19790.210145766407,4.240248771498772
2023-11-29,19770.789355573575,4.033525798525799
2023-11-30,19756.998741729225,4.019459459459459
2023-12-01,19768.457335258558,3.991400491400492
2023-12-04,19768.131543929412,3.838832923832924
2023-12-05,19751.99446487397,3.5756787469287463
2023-12-06,19751.863075580273,3.615555896805897
2023-12-07,19750.153930043365,3.648955773955775
2023-12-08,19734.10617348709,3.569054054054054
2023-12-11,19729.633730661863,3.4704207616707627
2023-12-12,19744.765400292083,3.7229760442260447
2023-12-13,19738.841196598536,3.4769533169533173
2023-12-14,19740.700974308955,3.3860565110565117
2023-12-15,19742.628915286892,3.4769533169533173
2023-12-18,19724.312574558317,3.4119041769041765
2023-12-19,19622.182363481075,3.309103194103195
2023-12-20,19614.360626946152,3.2330343980343983
2023-12-21,19613.58875939071,3.33465601965602
2023-12-22,19608.25667144317,3.3091031941031943
2023-12-25,19598.190411230815,3.258292383292384
2023-12-26,19593.12339979778,3.176563267813268
2023-12-27,19592.923045406536,3.176563267813268
2023-12-28,19609.7395635256,3.3989680589680584
2023-12-29,19616.579271767274,3.3603071253071257
2024-01-02,19613.11453494302,3.1640816953316957
2024-01-03,19614.162477449725,3.1516246928746936
2024-01-04,19611.72033970821,3.0284060196560194
2024-01-05,19603.882566416654,3.0651136363636367
2024-01-08,19586.29104423736,2.961683046683047
2024-01-09,19585.727185059208,2.997985257985259
2024-01-10,19585.476431461477,2.913624078624079
2024-01-11,19590.359040396146,2.925601965601966
2024-01-12,19534.576746594346,2.8897420147420148
2024-01-15,19534.18543534227,2.8957033169533184
2024-01-16,19525.57302921069,2.8363667076167083
2024-01-17,19495.510709551385,2.679226044226045
2024-01-18,19484.38196561207,2.713759213759215
2024-01-19,19486.56346095412,2.7195362407862413
2024-01-22,19459.235808777008,2.5154330466830475
2024-01-23,19447.844338599607,2.588218673218673
2024-01-24,19512.637148692764,2.719536240786241
2024-01-25,19452.686798988238,3.0467321867321875
2024-01-26,19495.768475086275,3.1953316953316957
2024-01-29,19496.289504602082,3.1082186732186736
2024-01-30,19431.790994447045,2.9436148648648643
2024-01-31,19327.18060877908,2.8304668304668303
2024-02-01,19262.381747136118,2.736904176904176
2024-02-02,19204.74522039044,2.765973587223587
2024-02-05,19098.130470802345,2.588218673218673
2024-02-06,18840.63233023271,2.777644348894349
2024-02-07,18384.31162524738,2.783488943488943
2024-02-08,17335.461852421256,3.108218673218673
2024-02-19,16951.955454213457,2.9737592137592133
2024-02-20,17117.001219129586,3.010135135135134
2024-02-21,17298.692591801933,3.201600122850123
2024-02-22,17531.517786552417,3.1640816953316957
2024-02-23,17605.3092275233,3.195331695331695
2024-02-26,17780.918763157122,3.058980343980344
2024-02-27,18019.13067458349,3.108218673218673
2024-02-28,17375.472889859837,3.028406019656019
2024-02-29,17522.008865866734,3.0958722358722346
2024-03-01,17750.822927221452,3.004057125307125
2024-03-04,17487.23528655829,2.7311087223587216
2024-03-05,17417.89796704275,2.76014742014742
2024-03-06,17432.344767788967,2.6734920147420143
2024-03-07,17288.84936491243,2.6051627764127767
2024-03-08,17345.760055184433,2.5882186732186727
2024-03-11,17453.7387104127,2.748513513513513
2024-03-12,17686.543323081707,3.071253071253071
2024-03-13,17658.465378353227,2.883786855036855
2024-03-14,17672.498669025907,2.895703316953317
2024-03-15,17677.909096046264,2.754327395577396
2024-03-18,17873.72082527161,2.736904176904176
